FECHA;CPI_US;IPI_US;VIX;GDP;M3_USA;TOTRES;NONBOR;FEDERAL_RATE;SHADOW_RATE;BANREP_RATE;ITCR;IPP;VAR_IPP_COL;IPC_COL;VAR_IPC_COL;IPI_COL;IC.bono;IC.neta;IED.neta;IMPORTACIONES;EXPORTACIONES;PIB;M3_COL;BRENT;CAFE;TC
1/01/98;68.349500;86.647400;21.470000;2949.819900;33.623800;47.500000;47.300000;5.480000;5.359900;0.270000;114.080000;43.927900;2.640000;31.770000;17.840000;106.310000;92341822.530000;-108202716.800000;-289442594.500000;390.230000;414.330000;36854079151390.000000;13.237500;15.090000;174.700000;1323.160000
1/02/98;68.349500;86.761200;18.550000;2954.075000;33.895600;45.200000;45.100000;5.570000;5.408300;0.300000;113.010000;45.155800;7.900000;32.810000;18.030000;116.980000;97901601.410000;-116877139.800000;-257949478.800000;410.230000;324.910000;36834424998092.000000;13.369300;14.060000;165.800000;1346.120000
1/03/98;68.349500;86.819800;24.220000;2962.585100;34.107500;45.600000;45.500000;5.880000;5.366700;0.300000;111.310000;45.837500;1.510000;33.670000;19.240000;122.840000;102805979.000000;-122509740.000000;-229356647.300000;484.730000;311.250000;36795116691495.000000;13.581900;13.080000;146.250000;1357.100000
1/04/98;68.433900;87.141100;21.180000;2975.350400;34.321900;46.600000;46.500000;5.590000;5.331400;0.300000;108.860000;46.111300;4.610000;34.650000;20.740000;116.850000;107054955.400000;-125100517.600000;-203664100.000000;428.950000;340.500000;36736154231601.000000;13.743800;13.390000;134.500000;1360.650000
1/05/98;68.602700;87.695200;21.320000;2989.453600;34.520500;45.000000;44.800000;5.630000;5.412000;0.320000;109.760000;46.828000;2.650000;35.190000;20.670000;119.160000;110648530.500000;-124649472.400000;-180871837.100000;395.130000;349.180000;36657537618408.000000;13.951300;14.390000;132.500000;1386.280000
1/06/98;68.687100;87.145000;19.710000;3004.895000;34.685100;45.100000;44.800000;7.060000;5.294200;0.320000;107.920000;47.045000;1.970000;35.620000;20.690000;113.580000;113586704.400000;-121156604.500000;-160979858.300000;470.810000;327.940000;36559266851917.000000;14.158200;12.060000;111.250000;1386.610000
1/07/98;68.855800;86.842300;24.800000;3021.674400;34.848800;44.600000;44.300000;5.630000;5.231600;0.320000;105.970000;47.648000;1.280000;35.790000;20.270000;116.010000;115869477.000000;-114621913.900000;-143988163.800000;353.380000;317.740000;36441341932128.000000;14.231700;12.040000;129.200000;1371.540000
1/08/98;68.940200;88.624700;44.280000;3039.887700;35.056500;44.700000;44.400000;5.890000;5.129900;0.320000;106.870000;48.006300;0.750000;35.800000;18.940000;109.760000;117496848.300000;-105045400.600000;-129896753.500000;355.530000;324.060000;36303762859041.000000;14.359900;11.880000;121.000000;1390.460000
1/09/98;68.982400;88.451500;40.950000;3059.534900;35.379800;44.200000;44.000000;6.140000;4.847700;0.320000;117.830000;48.468100;0.960000;35.900000;17.800000;112.610000;118468818.400000;-92427064.630000;-118705627.500000;316.910000;321.450000;36146529632656.000000;14.363900;13.360000;105.150000;1520.520000
1/10/98;69.151200;89.167700;28.050000;3080.615900;35.713000;44.100000;43.900000;5.350000;4.733600;0.320000;124.920000;49.157000;4.350000;36.030000;17.090000;117.440000;118785387.200000;-76766905.900000;-110414785.700000;392.490000;410.790000;35969642252972.000000;14.253700;12.560000;110.000000;1587.380000
1/11/98;69.235500;89.109800;26.010000;3098.922000;36.033800;44.100000;44.100000;5.110000;4.735300;0.280000;122.590000;49.395900;9.260000;36.100000;16.350000;114.180000;118446554.800000;-58064924.460000;-105024228.200000;349.750000;347.830000;35773100719990.000000;14.226300;10.920000;112.300000;1562.710000
1/12/98;69.362100;89.440700;24.420000;3114.453200;36.274000;45.200000;45.100000;4.070000;4.693100;0.260000;119.390000;49.608600;0.430000;36.420000;16.700000;100.520000;117452321.100000;-36321120.320000;-102533954.900000;373.370000;373.290000;35556905033710.000000;14.210300;9.800000;117.750000;1524.560000
1/01/99;69.488700;89.859400;26.250000;3127.209500;36.501700;46.800000;46.500000;4.790000;4.758700;0.260000;119.380000;50.412600;6.370000;37.230000;17.180000;88.200000;115802686.200000;-11535493.450000;-102943965.800000;297.540000;382.330000;35321055194132.000000;14.322300;10.950000;103.900000;1570.010000
1/02/99;69.488700;90.338600;27.880000;3139.307400;36.691100;45.500000;45.400000;4.840000;4.847000;0.240000;115.480000;51.260400;1.690000;37.860000;15.380000;94.450000;113991665.500000;10199029.010000;-103808462.100000;294.880000;373.780000;35120119295744.000000;14.563100;10.200000;102.700000;1567.070000
1/03/99;69.530900;90.481900;23.260000;3150.747100;36.747600;43.200000;43.200000;4.980000;4.729000;0.200000;111.720000;51.607000;1.480000;38.220000;13.510000;96.660000;112019259.000000;28882447.080000;-105127443.600000;344.240000;445.470000;34954097338546.000000;14.654100;12.120000;109.700000;1550.150000
1/04/99;69.995000;90.727400;25.070000;3161.528400;36.985300;43.600000;43.400000;5.030000;4.744100;0.190000;114.350000;51.617200;7.200000;38.520000;11.170000;92.450000;109885466.800000;44514760.750000;-106900910.400000;343.700000;402.690000;34822989322538.000000;14.714300;15.160000;103.800000;1574.670000
1/05/99;70.037200;91.352000;25.390000;3174.115400;37.187300;44.800000;44.700000;4.610000;4.741700;0.180000;118.700000;51.821200;8.240000;38.700000;9.980000;94.890000;107590288.800000;57095970.030000;-109128862.400000;305.430000;468.430000;34726795247721.000000;14.798300;15.220000;121.600000;1641.330000
1/06/99;70.037200;91.199400;21.090000;3188.508200;37.368400;42.300000;42.200000;5.120000;4.926400;0.180000;120.770000;52.030000;4.490000;38.810000;8.960000;96.920000;105133725.100000;66626074.910000;-111811299.800000;502.120000;353.870000;34665515114093.000000;14.833200;15.600000;101.400000;1693.990000
1/07/99;70.332500;91.776600;24.640000;3204.706600;37.594500;41.600000;41.300000;5.070000;4.934900;0.170000;129.440000;52.980000;2.790000;38.930000;8.780000;96.060000;102515775.500000;73105075.390000;-114948222.400000;281.550000;505.540000;34639148921656.000000;14.843500;18.710000;91.100000;1818.630000
1/08/99;70.501300;92.162900;24.450000;3225.690200;37.738200;41.700000;41.400000;5.570000;5.185100;0.160000;134.440000;53.800000;1.880000;39.120000;9.280000;100.120000;99736440.250000;76532971.480000;-118539630.400000;262.470000;556.790000;34647696670408.000000;14.910900;20.170000;86.250000;1876.930000
1/09/99;70.796600;91.774000;25.410000;3251.459200;37.871200;41.300000;41.000000;5.510000;5.172700;0.160000;141.390000;54.870000;1.990000;39.250000;9.330000;103.140000;96795719.200000;76909763.170000;-122585523.600000;312.790000;560.660000;34691158360351.000000;14.993100;22.110000;82.450000;1975.640000
1/10/99;70.923200;92.997900;22.200000;3282.013400;38.068100;40.700000;40.400000;5.270000;5.314900;0.150000;140.510000;55.430000;1.440000;39.390000;9.320000;104.820000;93693612.380000;74235450.460000;-127085902.100000;349.030000;581.920000;34769533991484.000000;15.023000;22.120000;100.200000;1978.710000
1/11/99;71.049800;93.437100;24.180000;3302.986400;38.226000;41.000000;40.700000;5.630000;5.589200;0.130000;136.920000;55.830000;1.890000;39.580000;9.650000;108.970000;90430119.800000;68510033.350000;-132040765.800000;317.800000;552.020000;34882823563807.000000;15.070700;24.550000;130.350000;1944.640000
1/12/99;71.218500;94.159300;24.640000;3314.378200;38.454600;41.700000;41.300000;3.990000;5.826400;0.120000;132.510000;55.890000;2.600000;39.790000;9.230000;105.290000;87005241.450000;59733511.850000;-137450114.900000;365.240000;633.980000;35031027077320.000000;15.123500;25.480000;125.900000;1888.460000
1/01/00;71.429500;94.175800;24.950000;3316.188700;38.689700;44.200000;43.900000;5.870000;5.851800;0.120000;133.150000;56.650000;2.590000;40.300000;8.250000;91.200000;83418977.330000;47905885.960000;-143313949.200000;277.570000;509.920000;35214144532023.000000;15.292600;25.220000;111.100000;1923.570000
1/02/00;71.724800;94.455700;23.370000;3330.214100;38.800300;42.100000;42.000000;5.850000;5.849700;0.120000;132.120000;57.380000;4.110000;41.230000;8.890000;99.710000;81538981.420000;36186951.630000;-149192933.700000;290.350000;531.290000;35382752718051.000000;15.209700;27.630000;99.900000;1950.640000
1/03/00;72.146700;94.798000;24.110000;3356.454200;39.056200;39.700000;39.600000;6.170000;6.063000;0.120000;131.240000;57.830000;3.520000;41.930000;9.730000;106.730000;81365253.690000;24576708.870000;-155087068.300000;365.570000;530.980000;35536851635403.000000;15.038500;27.470000;103.700000;1956.250000
1/04/00;72.104500;95.480800;26.200000;3394.909200;39.519900;40.600000;40.300000;6.060000;6.162800;0.120000;132.090000;58.780000;1.690000;42.350000;9.960000;96.990000;82897794.160000;13075157.670000;-160996353.000000;290.120000;446.760000;35676441284080.000000;15.095200;22.540000;95.300000;1986.770000
1/05/00;72.231100;95.643500;23.650000;3420.260800;39.416000;41.600000;41.200000;6.830000;6.623000;0.120000;134.840000;59.530000;6.330000;42.570000;10.000000;107.010000;86136602.820000;1682298.048000;-166920787.900000;364.840000;577.760000;35801521664081.000000;15.135500;27.400000;93.000000;2055.690000
1/06/00;72.653000;95.735300;19.540000;3432.509000;39.564000;39.400000;38.900000;6.860000;6.460700;0.120000;140.790000;60.310000;4.690000;42.560000;9.680000;108.660000;91081679.680000;-9601870.008000;-172860372.900000;348.270000;581.640000;35912092775407.000000;15.146600;29.680000;84.850000;2120.170000
1/07/00;72.864000;95.590600;20.740000;3431.653800;39.709400;39.900000;39.300000;6.640000;6.408200;0.120000;143.860000;60.930000;6.500000;42.550000;9.290000;109.600000;97733024.730000;-20777346.500000;-178815108.100000;287.930000;556.640000;36008154618057.000000;15.244100;28.510000;86.450000;2161.340000
1/08/00;72.864000;95.311200;16.840000;3437.655900;39.943700;39.500000;38.900000;6.650000;6.389200;0.120000;144.520000;61.360000;0.710000;42.680000;9.100000;116.390000;106090638.000000;-31844131.420000;-184784993.400000;344.420000;626.190000;36089707192032.000000;15.308300;29.890000;74.500000;2187.380000
1/09/00;73.243700;95.679000;20.570000;3450.515200;40.239600;39.200000;38.700000;6.600000;6.520600;0.120000;145.600000;61.720000;5.350000;42.860000;9.200000;113.720000;116154519.400000;-42802224.770000;-190770028.800000;324.170000;555.880000;36156750497331.000000;15.353000;32.620000;83.000000;2213.760000
1/10/00;73.370300;95.397000;23.630000;3470.231800;40.372600;38.800000;38.300000;6.590000;6.646800;0.120000;142.820000;61.890000;0.280000;42.930000;8.990000;116.000000;127924669.000000;-53651626.550000;-196770214.300000;323.810000;494.800000;36209284533955.000000;15.532200;30.930000;74.400000;2176.610000
1/11/00;73.496800;95.422900;29.650000;3482.243300;40.462300;38.700000;38.400000;6.620000;6.435700;0.120000;139.620000;62.040000;0.240000;43.070000;8.820000;121.930000;141401086.900000;-64392336.770000;-202785550.000000;347.010000;601.140000;36247309301903.000000;15.714400;32.520000;67.200000;2136.630000
1/12/00;73.665600;95.157300;26.850000;3486.549900;40.833800;38.400000;38.200000;5.410000;5.989000;0.120000;143.140000;62.560000;0.840000;43.270000;8.750000;108.600000;156583772.900000;-75024355.410000;-208816035.900000;338.580000;619.140000;36270824801176.000000;15.750000;25.280000;65.550000;2186.210000
1/01/01;74.087500;94.544800;22.020000;3483.151400;41.254300;39.600000;39.500000;5.740000;5.042900;0.120000;146.580000;63.410000;6.830000;43.720000;8.490000;97.190000;173472727.100000;-85547682.490000;-214861671.800000;333.050000;440.910000;36279831031773.000000;15.786700;25.640000;63.750000;2241.400000
1/02/01;74.256300;93.939800;28.350000;3488.158000;41.572500;39.100000;39.100000;5.590000;4.762000;0.120000;144.020000;64.290000;3.250000;44.550000;8.060000;103.660000;186109934.100000;-93994979.190000;-219328535.500000;376.330000;418.030000;36295050206713.000000;15.968700;27.410000;63.900000;2243.420000
1/03/01;74.298500;93.720100;28.640000;3501.569600;42.052900;37.600000;37.500000;5.290000;4.295200;0.115000;143.610000;64.990000;1.170000;45.210000;7.810000;112.230000;194495393.900000;-100366245.500000;-222216626.900000;388.530000;434.540000;36316482325997.000000;16.058600;24.400000;60.300000;2278.780000
1/04/01;74.425000;93.446900;25.480000;3523.386200;42.584700;38.600000;38.500000;4.670000;3.828800;0.115000;144.770000;65.660000;4.610000;45.730000;7.980000;104.450000;198629106.500000;-104661481.400000;-223525946.000000;398.480000;458.810000;36344127389623.000000;16.062100;25.550000;61.850000;2323.100000
1/05/01;74.804800;92.876000;22.640000;3535.756200;42.557300;39.400000;39.200000;4.240000;3.227600;0.115000;145.710000;66.080000;4.830000;45.920000;7.870000;111.670000;198511071.800000;-106880687.000000;-223256492.800000;393.240000;462.930000;36377985397592.000000;16.139200;28.450000;57.150000;2346.930000
1/06/01;74.973500;92.320800;19.060000;3538.679600;42.891400;38.100000;37.900000;3.950000;3.272200;0.115000;142.610000;66.320000;0.360000;45.940000;7.930000;106.160000;194141290.000000;-107023862.100000;-221408267.300000;370.340000;432.030000;36418056349905.000000;16.267100;27.720000;56.100000;2305.660000
1/07/01;74.847000;91.793300;21.620000;3532.156300;43.140700;39.300000;39.000000;3.820000;3.045700;0.110000;141.940000;66.510000;0.290000;45.990000;8.090000;110.670000;185519760.900000;-105091006.900000;-217981269.600000;365.070000;436.020000;36464340246560.000000;16.374600;24.540000;51.950000;2304.280000
1/08/01;74.847000;91.679500;24.920000;3530.481800;43.422400;39.700000;39.500000;3.660000;2.832900;0.100000;141.730000;66.740000;0.790000;46.110000;8.030000;111.520000;172646484.600000;-101082121.300000;-212975499.500000;376.020000;515.640000;36516837087559.000000;16.515000;25.670000;50.500000;2288.900000
1/09/01;75.142300;91.328900;31.930000;3533.655900;44.345700;57.600000;54.200000;2.750000;2.173000;0.095000;144.130000;66.970000;0.340000;46.280000;7.970000;114.370000;155521461.100000;-94997205.320000;-206390957.200000;366.010000;467.610000;36575546872900.000000;16.652100;25.540000;48.300000;2328.230000
1/10/01;74.931300;90.931500;33.560000;3541.678700;44.250900;44.600000;44.500000;2.660000;1.574800;0.092500;142.850000;66.950000;-0.030000;46.370000;8.010000;116.280000;134144690.400000;-86836258.950000;-198227642.500000;356.930000;439.440000;36640469602585.000000;16.895400;20.480000;43.900000;2320.650000
1/11/01;74.889100;90.486000;23.840000;3552.498900;44.613200;40.100000;40.000000;2.060000;1.133200;0.087500;142.240000;66.820000;0.350000;46.420000;7.780000;117.040000;108516172.500000;-76599282.190000;-188485555.600000;375.330000;418.720000;36711605276612.000000;17.072900;18.940000;42.600000;2310.470000
1/12/01;74.847000;90.507300;23.800000;3566.116500;45.054500;41.100000;41.000000;1.520000;0.674700;0.085000;141.950000;66.950000;1.040000;46.580000;7.650000;107.180000;78635907.310000;-64286275.060000;-177164696.400000;343.450000;419.850000;36788953894983.000000;17.098100;18.600000;46.200000;2306.900000
1/01/02;74.973500;91.079400;21.090000;3582.531500;45.224000;43.700000;43.700000;1.850000;0.953400;0.080000;138.300000;67.060000;1.690000;46.950000;7.370000;98.588700;44503894.960000;-49897237.540000;-164265064.900000;293.500000;408.730000;36872515457696.000000;17.110000;19.480000;45.100000;2274.960000
1/02/02;75.100100;91.055300;21.590000;3596.974700;45.468400;42.500000;42.500000;1.830000;0.967100;0.080000;134.310000;67.290000;3.660000;47.540000;6.700000;104.183400;14007812.940000;-35595893.110000;-151914823.600000;275.270000;409.680000;36958540981447.000000;17.149400;20.290000;44.750000;2286.700000
1/03/02;75.311100;91.798000;17.400000;3609.445800;45.568100;40.300000;40.200000;1.740000;1.397100;0.072500;134.070000;67.520000;4.710000;47.870000;5.890000;101.181600;-12852338.750000;-21382241.770000;-140113972.500000;273.570000;372.180000;37047030466235.000000;17.277900;23.690000;57.200000;2282.330000
1/04/02;75.648600;92.177100;21.910000;3619.945000;45.568900;40.900000;40.900000;1.820000;0.932400;0.062500;133.610000;67.780000;2.150000;48.310000;5.650000;113.182700;-36076560.100000;-7256283.524000;-128862511.500000;366.660000;486.780000;37137983912060.000000;17.444000;25.650000;50.700000;2263.110000
1/05/02;75.733000;92.566800;19.980000;3630.912800;45.784100;40.300000;40.200000;1.790000;1.121600;0.057500;134.270000;68.000000;2.050000;48.600000;5.840000;111.904000;-55664851.110000;6781981.630000;-118160440.800000;356.430000;466.250000;37231401318923.000000;17.586900;25.430000;51.900000;2310.240000
1/06/02;75.775200;93.447600;25.400000;3642.349200;45.991100;38.600000;38.500000;1.730000;1.020400;0.052500;134.290000;68.430000;0.630000;48.810000;6.250000;104.054000;-71617211.790000;20732553.690000;-108007760.200000;304.290000;399.120000;37327282686823.000000;17.617000;24.130000;46.500000;2364.250000
1/07/02;75.943900;93.223700;32.030000;3654.254200;46.345100;39.400000;39.200000;1.760000;1.146500;0.052500;142.730000;69.190000;6.100000;48.820000;6.160000;112.276400;-83933642.130000;34595432.660000;-98404469.800000;330.960000;450.830000;37425628015760.000000;17.722800;25.770000;46.800000;2506.720000
1/08/02;76.154900;93.235900;32.640000;3664.552500;46.698300;39.800000;39.500000;1.810000;1.429800;0.052500;149.740000;70.050000;5.560000;48.870000;5.980000;111.258700;-92614142.130000;48370618.540000;-89350569.610000;358.000000;396.520000;37526437305734.000000;17.890000;26.630000;51.500000;2647.220000
1/09/02;76.281400;93.365400;39.690000;3673.244300;46.900200;38.900000;38.600000;1.850000;1.585100;0.052500;154.630000;71.170000;5.140000;49.040000;5.970000;113.223800;-97658711.800000;62058111.330000;-80846059.610000;320.640000;457.110000;37629710556745.000000;18.066300;28.340000;54.500000;2751.230000
1/10/02;76.450200;93.083400;31.140000;3680.329500;47.270800;38.700000;38.500000;1.820000;1.443600;0.052500;158.110000;72.170000;2.550000;49.320000;6.370000;117.660400;-99067351.140000;75657911.020000;-72890939.790000;356.950000;463.560000;37735447768794.000000;18.224300;27.550000;65.950000;2827.860000
1/11/02;76.576800;93.569300;27.500000;3689.719400;47.687200;39.200000;38.900000;1.230000;1.143400;0.052500;153.880000;72.200000;0.330000;49.700000;7.070000;114.426900;-96840060.140000;89170017.630000;-65485210.150000;358.650000;418.780000;37843648941880.000000;18.303200;24.500000;66.600000;2726.660000
1/12/02;76.703400;93.110300;28.620000;3701.414100;47.864200;40.300000;40.200000;1.160000;1.124600;0.052500;159.600000;72.730000;7.900000;49.830000;6.990000;110.284400;-90976838.800000;102594431.100000;-58628870.710000;328.580000;457.200000;37954314076003.000000;18.440700;28.520000;60.200000;2814.890000
1/01/03;77.040900;93.819800;31.170000;3715.413600;48.135100;42.900000;42.800000;1.330000;1.016600;0.062500;162.090000;73.740000;9.190000;50.420000;7.390000;100.487800;-81477687.130000;115931151.600000;-52321921.450000;349.510000;423.070000;38067443171163.000000;18.641500;31.230900;65.300000;2913.000000
1/02/03;77.462800;93.953200;29.630000;3728.230000;48.435900;41.900000;41.900000;1.330000;1.155700;0.062500;164.750000;74.690000;5.160000;50.980000;7.240000;105.340500;-71716485.680000;126064385.900000;-48012181.630000;294.910000;473.280000;38187547773544.000000;18.887700;32.648500;56.850000;2951.860000
1/03/03;77.589400;93.735800;29.150000;3739.863400;48.608800;40.600000;40.600000;1.380000;1.058900;0.062500;165.370000;75.370000;1.640000;51.510000;7.600000;111.586700;-61693234.460000;132994134.100000;-45699651.250000;318.820000;473.830000;38314627883146.000000;19.112700;30.339000;58.650000;2959.010000
1/04/03;77.294000;93.065700;21.210000;3750.313800;48.917900;41.200000;41.100000;1.310000;1.012900;0.072500;163.200000;75.780000;4.420000;52.100000;7.850000;106.328900;-51407933.470000;136720396.200000;-45384330.300000;327.810000;504.480000;38448683499969.000000;19.232700;25.108200;68.250000;2926.620000
1/05/03;77.167500;93.091800;19.470000;3768.409800;49.417400;41.800000;41.700000;1.280000;1.278600;0.072500;161.390000;76.020000;0.320000;52.360000;7.730000;111.723500;-40860582.710000;137243172.100000;-47066218.790000;337.590000;541.500000;38589714624013.000000;19.434100;25.750500;58.350000;2858.940000
1/06/03;77.251800;93.247600;19.520000;3794.151500;49.722300;42.000000;41.900000;1.450000;1.100400;0.072500;159.960000;76.000000;2.830000;52.330000;7.210000;102.292900;-30051182.170000;134562462.000000;-50745316.710000;300.540000;456.010000;38737721255277.000000;19.786000;27.545700;58.900000;2826.950000
1/07/03;77.505000;93.658200;19.490000;3827.538800;50.110400;43.600000;43.500000;1.040000;0.937300;0.072500;161.780000;76.200000;1.490000;52.260000;7.040000;117.164700;-18979731.850000;128678265.700000;-56421624.070000;360.620000;580.760000;38892703393763.000000;20.025300;28.398300;63.450000;2858.820000
1/08/03;77.842500;93.524600;18.630000;3857.063000;50.594100;46.100000;45.800000;1.010000;0.735200;0.072500;160.980000;76.570000;1.580000;52.420000;7.260000;108.962600;-7646231.769000;119590583.400000;-64095140.860000;329.990000;500.720000;39054661039469.000000;20.187400;29.825700;61.450000;2867.290000
1/09/03;78.095700;94.075100;22.720000;3882.724100;50.360600;44.400000;44.300000;1.170000;0.855600;0.072500;160.510000;76.650000;0.130000;52.530000;7.110000;119.664500;3949318.089000;107299414.900000;-73765867.100000;353.660000;494.580000;39223594192396.000000;20.323200;27.098200;62.900000;2840.080000
1/10/03;78.011300;94.207900;16.100000;3904.522100;50.284100;43.100000;43.000000;1.030000;0.833600;0.072500;164.400000;76.980000;5.070000;52.560000;6.580000;119.329000;15806917.720000;91804760.340000;-85433802.760000;360.100000;535.680000;39399502852544.000000;20.328600;29.590400;58.650000;2876.200000
1/11/03;78.053500;94.933800;16.320000;3923.898800;50.327300;42.600000;42.600000;1.010000;0.874200;0.072500;162.220000;77.280000;1.180000;52.750000;6.130000;119.713800;27926567.130000;73106619.650000;-99098947.870000;310.260000;496.100000;39582387019913.000000;20.382000;28.772000;57.750000;2844.550000
1/12/03;78.264400;94.866200;18.310000;3940.854100;50.311500;43.000000;42.900000;0.940000;0.740100;0.072500;160.500000;77.390000;1.110000;53.070000;6.490000;114.084800;40308266.300000;51204992.840000;-114761302.400000;383.250000;534.950000;39772246694502.000000;20.679400;29.831300;64.950000;2807.200000
1/01/04;78.602000;95.108500;16.630000;3955.388200;50.382200;45.500000;45.400000;1.030000;0.753000;0.072500;157.810000;77.810000;2.050000;53.540000;6.190000;100.826300;52952015.250000;26099879.930000;-132420866.400000;340.250000;487.720000;39969081876313.000000;21.031300;31.143600;75.500000;2749.140000
1/02/04;78.770700;95.684700;14.550000;3972.522800;50.705400;43.900000;43.800000;1.040000;0.746500;0.070000;153.330000;78.290000;2.260000;54.180000;6.280000;111.156700;63702534.790000;4890561.264000;-150669958.900000;310.310000;425.240000;40160731936877.000000;21.273900;30.866000;75.050000;2717.940000
1/03/04;78.939500;95.208800;16.740000;3992.257900;51.002900;44.200000;44.100000;1.050000;0.907900;0.067500;148.720000;78.680000;1.110000;54.710000;6.210000;121.149800;72559824.900000;-12422963.150000;-169508580.000000;373.120000;497.320000;40347196876197.000000;21.530000;33.799100;73.750000;2670.800000
